Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,0.119958,0.8884,SS
1982_Ova,101895.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,0.01,16.0,SW
2007_Ome,2000.0,30.0,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77e-05,0.019,0.189,0,90.0,275.1,0.673644,0.183954,B
1982_Ova,102731.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.00244205,0.899074,I
2001_Man,1461.9,62.4,Oil,Nat Gas,797.161803731914,9.246,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0052,1912.6,0.786048339188268,0.115081602569123,I
1982_Ova,102556.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,1.73045,3.92419,I
1982_Ova,103997.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.391318,15.557,A
1982_Ova,102943.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,1.6,10.0,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,169.07,0.1064,0,3.0,,3.35267,1.33352,DB
1982_Ova,101476.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.15,10.0,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-9.0,313.0,0.049026599999993,0.102894,SS
1982_Ova,101611.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.25,25.0,A
1982_Ova,104062.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,0.00598696,9.44207,I
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.0462423,0.107461,SW
1982_Ova,101398.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,0.0025,0.63,SS
1982_Ova,104198.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.964933,0.365091,I
1982_Ova,103066.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,2.72077,0.0155942,DB
2001_Man,1462.9,53.3,Oil,Nat Gas,807.489361819331,10.45,0.00321786309303,1.291e-05,0.015,0.0549,0,90.0,1912.6,0.304426564309482,0.429684172007742,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.352269,0.229595,I
1982_Ova,103958.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.0572549,4.18744,I
1982_Ova,102668.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.20717,9.48195,I
1982_Ova,104284.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.0969827,0.0952386,B
1982_Ova,104236.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.00233106,0.392281,I
1982_Ova,101724.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.5,,0.1,0.4,I
2001_Mat,,,Oil,Air,879.8,1.3,0.483,1.85e-05,0.03,0.0508,0,0.0,,0.198786191671098,1.07885034699813,I
1982_Ova,101589.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.01,10.0,SW
1982_Ova,102033.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,2.0,,1.6,0.63,I
2003_Abd,592.0,35.0,Water,Nitrogen,1000.0,6.469,0.001,2.694e-06,0.07,0.1064,0,1.0,,1.12689,2.87121,I
1982_Ova,102676.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,30.0,,0.0935029,0.0938056,I
1982_Ova,101730.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.5,,0.0025,0.63,I
1982_Ova,102717.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.0093194,0.596455,I
1982_Ova,103484.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,0.399093,2.63127,SW
1982_Ova,103463.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,0.00584254,0.0489369,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-9.0,313.0,0.049026599999994,0.102894,SS
1982_Ova,102877.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,1.046,0.0236372,I
2007_Ome,9000.0,30.0,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93e-05,0.013,0.189,0,90.0,275.1,2.93354,6.19309,B
1982_Ova,102736.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,3.76482,0.0955487,DB
1982_Ova,103885.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,0.00978177,0.062529,B
1982_Ova,102970.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-10.0,,0.25,0.04,SW
1982_Ova,102112.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,0.01,0.063,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,1.0,464.0,0.89895,0.48451,I
1982_Ova,103710.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,0.00385667,0.0948396,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-9.0,313.0,0.049026599999993,0.102894,SS
1982_Ova,103663.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,0.101729,0.150019,I
2001_Man,3309.6,59.5,Oil,Nat Gas,791.289515088634,24.45,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0,1912.6,0.079117034211798,5.02847368811907,A
1982_Ova,104040.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,0.0252193,15.28,A
1982_Ova,102172.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,10.0,,0.1,2.5,I
1982_Ova,102211.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,0.986876,0.25483,I
1982_Ova,102102.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,0.025,25.0,A
1982_Ova,104086.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,0.270638,3.86579,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-9.0,931.0,3.00394,2.95329,DB
1982_Ova,103754.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,0.0238524,0.0961684,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,9.0,464.0,1.01463,1.94195,I
2001_Man,1460.3,50.7,Oil,Nat Gas,798.98128907737,9.037,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0052,1912.6,0.065660255812597,6.14919889894248,A
1982_Ova,101415.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,0.025,1.6,SS
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-1.0,931.0,0.363031,5.45221,I
1982_Ova,103939.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.00228757,1.59611,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,184.07,0.1064,0,3.0,,2.05122,0.25483,I
1982_Ova,103169.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,0.397191,25.4239,A
1982_Ova,101931.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,2.5,0.4,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-5.0,464.0,0.198103,0.0991464,SS
1982_Ova,101419.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.006,10.0,SW
1999_Men,70.3,20.0,Oil,Air,887.682842689867,2.04,0.005849446464824,1.9e-05,0.03,0.0501,0,1.0,8383.2,0.0488,24.2,A
1982_Ova,102925.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,0.171279,0.0233631,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.205353,0.233828,I
1982_Ova,103003.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-10.0,,0.1,4.0,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,5.0,464.0,0.97131,0.0504027,I
1982_Ova,102020.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,2.0,,0.01,0.25,I
1982_Ova,102383.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,10.0,,2.5,0.04,I
2007_Ome,9000.0,30.0,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93e-05,0.013,0.189,0,90.0,275.1,0.0471976,0.106881,B
1982_Ova,102282.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,10.0,,0.004,15.0,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-5.0,464.0,0.504363,9.93835,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,5.0,313.0,0.04902659999999,0.102894,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,0.0,313.0,0.049026599999998,0.102894,A
1982_Ova,102403.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,0.00381972,10.533,A
1982_Ova,103075.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,4.14878,1.56271,DB
1982_Ova,102927.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,1.6,1.0,I
2001_Man,3117.5,54.0,Oil,Nat Gas,795.290455823095,23.28,0.00321786309303,1.291e-05,0.015,0.0549,0,1.03,1912.6,0.054526218657152,1.78649967151631,A
1982_Ova,103205.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.155898,3.78552,I
1999_Men,33.9,19.2,Oil,Air,888.251141545424,1.61,0.006009773348075,1.9e-05,0.03,0.0501,0,2.0,8383.2,0.0064,15.3,SW
1982_Ova,103983.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.0567422,6.29611,I
1982_Ova,102805.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.00244893,0.149682,I
1982_Ova,103001.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-10.0,,0.004,4.0,SW
1982_Ova,103077.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,4.12552,3.98421,DB
1982_Ova,102380.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,0.016,0.016,SW
1982_Ova,103885.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,2.48045,0.100267,DB
1982_Ova,102772.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-1.0,,0.063,6.3,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,0.0291725,27.1772,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-5.0,313.0,0.049026599999995,0.102894,SS
1982_Ova,104247.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.00226645,1.5252,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-5.0,313.0,0.049026599999995,0.102894,SS
1997_Rob,790.0,54.0,Oil,CO2,1059.0,14.9,0.001,1.6e-05,0.07,0.0972,0,5.0,185.0,1.0085,6.8299,I
1982_Ova,101389.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.01,2.5,SS
1986_Kou,255.1,21.1,Kerosene,Air,814.0,3.0,0.0019,1.9e-05,0.029,0.0762,0,0.0,5480.0,1.520952,1.50876,I
1982_Ova,102605.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,30.0,,0.234618,16.0353,A
1982_Ova,101580.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.006,3.99879,SW
1982_Ova,101554.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.025,2.5,SW
1982_Ova,103973.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.252548,10.0296,I
1982_Ova,103862.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,0.596869,0.0643861,B
1982_Ova,103501.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,1.64832,0.0221388,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0254,0,0.0,,0.004268292682927,67.6829268292683,A
1982_Ova,103222.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-50.0,,0.607191,24.2666,A
2007_Ome,9000.0,30.0,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93e-05,0.013,0.189,0,90.0,275.1,0.1,0.514023,I
1982_Ova,104248.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.00232648,0.925583,I
2007_Ome,2000.0,30.0,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77e-05,0.019,0.189,0,90.0,275.1,0.00404884,5.46525,A
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.571423,3.16228,I
1982_Ova,102582.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,0.16,25.0,A
1982_Ova,101561.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,1.5,25.0,I
1982_Ova,103564.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,0.997894,0.0395131,I
1982_Ova,101581.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.25,10.0,A
1982_Ova,103809.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,90.0,,1.39408,0.596638,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,2.12412,0.135026,DB
1982_Ova,103138.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,0.254615,0.609671,SW
1982_Ova,101660.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,1.0,25.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,2.08321,5.42469,I
2001_Man,3206.4,55.0,Oil,Nat Gas,796.801848014738,23.29,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0,1912.6,0.806424243329503,2.96516028657998,I
1982_Ova,102733.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.00244205,2.41456,I
1982_Ova,103278.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-90.0,,0.623179,4.41521,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-1.0,931.0,0.916796,0.139565,I
1982_Ova,103415.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,1.58605,38.5938,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,9.0,313.0,0.049026599999989,0.102894,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-1.0,464.0,1.98096,0.973925,I
1982_Ova,103600.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,0.00954413,13.9486,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,5.0,464.0,0.487327,5.02118,I
1982_Ova,103669.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,0.147397,15.1226,A
1982_Ova,101984.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,5.0,,4.0,0.4,DB
1982_Ova,101366.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.004,0.04,SS
1986_Kou,379.2,28.3,Kerosene,Air,814.0,3.0,0.0019,1.9e-05,0.029,0.0762,0,0.0,5480.0,0.6096,0.890016,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.0290819,0.238675,I
1982_Ova,103978.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,1.66041,1.64415,A
1982_Ova,103779.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,0.992579,10.2501,I
1982_Ova,103293.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-90.0,,0.1,18.3588,A
2003_Abd,592.0,35.0,Water,Nitrogen,1000.0,6.469,0.001,2.694e-06,0.07,0.1064,0,3.0,,1.16423,2.01154,I
1982_Ova,104017.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,1.10493,10.3401,I
1982_Ova,102863.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,0.01,0.04,SW
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.236671,3.39821,I
1982_Ova,103272.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-50.0,,0.0952269,0.150759,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0954,0,0.0,260.0,0.143292682926829,2.17682926829268,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0954,0,0.0,260.0,0.268292682926829,1.19512195121951,I
1982_Ova,102647.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,30.0,,0.962089,25.0076,I
1982_Ova,103096.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,0.0612677,10.1323,SW
1982_Ova,102426.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,2.53704,3.68473,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,0.610217,0.0835363,I
1982_Ova,103695.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,0.0381757,3.88796,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,2.96931,0.244584,DB
1982_Ova,103179.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,1.6832,3.92419,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,0.0,313.0,0.0490266,0.102894,SS
1982_Ova,103557.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,50.0,,4.01061,1.47262,DB
1982_Ova,103780.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,90.0,,1.7713,0.341989,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-1.0,464.0,0.119709,0.242462,SS
2007_Ome,2000.0,30.0,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77e-05,0.019,0.189,0,90.0,275.1,0.503248,10.3955,A
2001_Man,3201.5,60.6,Oil,Nat Gas,791.705527546412,24.52,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0,1912.6,0.314723378232089,0.498118743682674,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,5.0,931.0,3.01982,0.0925648,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-1.0,313.0,0.049026599999998,0.102894,SS
1982_Ova,102533.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,2.77952,2.5483,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,227.07,0.1064,0,3.0,,0.0436592,0.153993,I
2001_Man,1476.7,53.9,Oil,Nat Gas,805.965241594596,11.13,0.00321786309303,1.291e-05,0.015,0.0549,0,90.0,1912.6,0.786518265371202,6.29911966726445,A
2001_Man,1471.5,60.0,Oil,Nat Gas,800.607256259711,10.3,0.00321786309303,1.291e-05,0.015,0.0549,0,90.0,1912.6,0.238343899667883,1.50173095140517,I
1982_Ova,101512.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,0.188111,4.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,0.212173,0.406794,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,192.07,0.1064,0,3.0,,0.590777,3.16228,I
1982_Ova,104173.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,2.42871,1.00661,DB
1982_Ova,103698.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,0.150442,3.968,I
1982_Ova,103906.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.159858,0.015806,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.206177,0.13712,I
1982_Ova,104056.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,0.111495,9.7616,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,9.0,464.0,0.191179,0.0493339,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,1.0,464.0,0.916168,2.66102,I
1982_Ova,103324.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,0.405425,0.0378445,SW
1982_Ova,103104.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.00239583,25.483,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,5.0,931.0,0.203306,9.99227,A
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,51.07,0.1064,0,0.0,,0.58594,0.236638,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-5.0,313.0,0.049026599999995,0.102894,SS
1982_Ova,101976.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,2.5,10.0,I
1982_Ova,103689.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,0.00624851,6.06168,I
1982_Ova,101538.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,6.3,0.025,DB
1997_N. ,-80.6,-256.0,H-liq,H-gas,77.0416024653313,0.1254,1.16508037712477e-05,5.066e-07,0.07,0.00874,0,1.5,,0.0549789,1.85759,A
2001_Man,1401.9,63.3,Oil,Nat Gas,799.693215289496,9.228,0.00321786309303,1.291e-05,0.015,0.0549,0,1.03,1912.6,0.109295732839282,1.5285279027602,I
1982_Ova,103388.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-70.0,,0.00167259,0.987154,SW
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0954,0,0.0,,0.310975609756098,74.0853658536585,A
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,209.07,0.1064,0,3.0,,0.315119,1.33352,I
1982_Ova,102706.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.702973,3.86775,I
1982_Ova,104012.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,1.82589,0.612203,I
1982_Ova,104223.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.375162,24.9615,I
1982_Ova,101718.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.6,25.0,I
2001_Man,1471.3,58.7,Oil,Nat Gas,800.890882489714,11.01,0.00321786309303,1.291e-05,0.015,0.0549,0,1.03,1912.6,0.159431083886265,0.097185929472675,I
1982_Ova,101649.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.63,6.3,I
1982_Ova,102244.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,0.104835,0.0964662,I
1982_Ova,103864.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,0.586393,0.148467,B
1982_Ova,101979.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,0.6,25.0,I
1982_Ova,103113.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.0263738,0.0237137,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,0.118638,4.893,SS
1982_Ova,103565.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,0.932536,0.0616564,I
1982_Ova,101944.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,0.01,1.6,I
1982_Ova,104190.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.147345,24.9553,A
1982_Ova,103840.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,90.0,,0.00635121,3.99149,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,2.18429,0.0865964,DB
1982_Ova,103981.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.604296,27.078,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0954,0,0.0,,0.216463414634146,9.02439024390244,I
1982_Ova,103653.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,1.67529,0.096439,DB
